instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day_type,rental_category,hr,time_category
7568,2011-11-16,Musim Gugur,0,11,0,3,1,3,0.42,0.4242,0.88,0.2239,1,45,46,Hari Kerja,,22.0,Sore
7569,2011-11-16,Musim Gugur,0,11,0,3,1,3,0.42,0.4242,0.88,0.1343,3,28,31,Hari Kerja,,23.0,Sore
7570,2011-11-17,Musim Gugur,0,11,0,4,1,2,0.42,0.4242,0.88,0.2537,2,22,24,Hari Kerja,,0.0,Malam
7571,2011-11-17,Musim Gugur,0,11,0,4,1,2,0.42,0.4242,0.82,0.1642,0,5,5,Hari Kerja,,1.0,Malam
7572,2011-11-17,Musim Gugur,0,11,0,4,1,2,0.42,0.4242,0.82,0.2239,0,5,5,Hari Kerja,,2.0,Malam
7573,2011-11-17,Musim Gugur,0,11,0,4,1,2,0.42,0.4242,0.77,0.3284,0,3,3,Hari Kerja,,3.0,Malam
7574,2011-11-17,Musim Gugur,0,11,0,4,1,2,0.4,0.4091,0.62,0.4179,1,3,4,Hari Kerja,,4.0,Malam
7575,2011-11-17,Musim Gugur,0,11,0,4,1,3,0.34,0.303,0.71,0.3284,1,21,22,Hari Kerja,,5.0,Malam
7576,2011-11-17,Musim Gugur,0,11,0,4,1,3,0.36,0.3485,0.57,0.2239,3,72,75,Hari Kerja,,6.0,Pagi
7577,2011-11-17,Musim Gugur,0,11,0,4,1,3,0.34,0.3182,0.61,0.2836,4,164,168,Hari Kerja,,7.0,Pagi
7578,2011-11-17,Musim Gugur,0,11,0,4,1,3,0.34,0.303,0.61,0.2985,12,343,355,Hari Kerja,,8.0,Pagi
7579,2011-11-17,Musim Gugur,0,11,0,4,1,2,0.34,0.303,0.61,0.3284,14,184,198,Hari Kerja,,9.0,Pagi
7580,2011-11-17,Musim Gugur,0,11,0,4,1,2,0.34,0.303,0.61,0.3284,7,74,81,Hari Kerja,,10.0,Pagi
7581,2011-11-17,Musim Gugur,0,11,0,4,1,3,0.32,0.303,0.66,0.3284,4,93,97,Hari Kerja,,11.0,Pagi
7582,2011-11-17,Musim Gugur,0,11,0,4,1,2,0.34,0.303,0.53,0.2985,6,115,121,Hari Kerja,,12.0,Siang
7583,2011-11-17,Musim Gugur,0,11,0,4,1,2,0.34,0.303,0.49,0.4478,15,109,124,Hari Kerja,,13.0,Siang
7584,2011-11-17,Musim Gugur,0,11,0,4,1,2,0.34,0.303,0.49,0.3881,5,105,110,Hari Kerja,,14.0,Siang
7585,2011-11-17,Musim Gugur,0,11,0,4,1,2,0.34,0.303,0.49,0.4478,10,106,116,Hari Kerja,,15.0,Siang
7586,2011-11-17,Musim Gugur,0,11,0,4,1,1,0.32,0.2879,0.39,0.4179,8,187,195,Hari Kerja,,16.0,Siang
7587,2011-11-17,Musim Gugur,0,11,0,4,1,1,0.32,0.2879,0.42,0.3881,20,379,399,Hari Kerja,,17.0,Siang
7588,2011-11-17,Musim Gugur,0,11,0,4,1,1,0.32,0.3182,0.39,0.194,9,298,307,Hari Kerja,,18.0,Sore
7589,2011-11-17,Musim Gugur,0,11,0,4,1,1,0.3,0.2879,0.45,0.2239,7,210,217,Hari Kerja,,19.0,Sore
7590,2011-11-17,Musim Gugur,0,11,0,4,1,1,0.3,0.2879,0.42,0.2836,7,162,169,Hari Kerja,,20.0,Sore
7591,2011-11-17,Musim Gugur,0,11,0,4,1,1,0.3,0.2879,0.42,0.2537,3,113,116,Hari Kerja,,21.0,Sore
7592,2011-11-17,Musim Gugur,0,11,0,4,1,1,0.26,0.2424,0.52,0.2537,1,83,84,Hari Kerja,,22.0,Sore
7593,2011-11-17,Musim Gugur,0,11,0,4,1,1,0.26,0.2576,0.52,0.2239,0,58,58,Hari Kerja,,23.0,Sore
7594,2011-11-18,Musim Gugur,0,11,0,5,1,1,0.26,0.2576,0.48,0.1642,2,28,30,Hari Kerja,,0.0,Malam
7595,2011-11-18,Musim Gugur,0,11,0,5,1,1,0.26,0.2273,0.44,0.3284,0,10,10,Hari Kerja,,1.0,Malam
7596,2011-11-18,Musim Gugur,0,11,0,5,1,1,0.24,0.2273,0.44,0.2239,2,8,10,Hari Kerja,,2.0,Malam
7597,2011-11-18,Musim Gugur,0,11,0,5,1,1,0.24,0.2121,0.41,0.2836,0,2,2,Hari Kerja,,3.0,Malam
7598,2011-11-18,Musim Gugur,0,11,0,5,1,1,0.22,0.2273,0.44,0.1642,0,5,5,Hari Kerja,,4.0,Malam
7599,2011-11-18,Musim Gugur,0,11,0,5,1,1,0.22,0.2273,0.44,0.1343,0,22,22,Hari Kerja,,5.0,Malam
7600,2011-11-18,Musim Gugur,0,11,0,5,1,1,0.22,0.2576,0.44,0.0896,1,70,71,Hari Kerja,,6.0,Pagi
7601,2011-11-18,Musim Gugur,0,11,0,5,1,1,0.22,0.2273,0.44,0.1642,5,211,216,Hari Kerja,,7.0,Pagi
7602,2011-11-18,Musim Gugur,0,11,0,5,1,1,0.22,0.2273,0.44,0.194,6,369,375,Hari Kerja,,8.0,Pagi
7603,2011-11-18,Musim Gugur,0,11,0,5,1,1,0.26,0.2576,0.41,0.194,6,207,213,Hari Kerja,,9.0,Pagi
7604,2011-11-18,Musim Gugur,0,11,0,5,1,1,0.26,0.2424,0.41,0.2836,10,105,115,Hari Kerja,,10.0,Pagi
7605,2011-11-18,Musim Gugur,0,11,0,5,1,1,0.3,0.303,0.36,0.1343,18,122,140,Hari Kerja,,11.0,Pagi
7606,2011-11-18,Musim Gugur,0,11,0,5,1,1,0.32,0.3333,0.33,0.0,22,143,165,Hari Kerja,,12.0,Siang
7607,2011-11-18,Musim Gugur,0,11,0,5,1,1,0.34,0.3182,0.31,0.2239,31,146,177,Hari Kerja,,13.0,Siang
7608,2011-11-18,Musim Gugur,0,11,0,5,1,1,0.34,0.3333,0.31,0.1343,31,123,154,Hari Kerja,,14.0,Siang
7609,2011-11-18,Musim Gugur,0,11,0,5,1,1,0.34,0.3333,0.29,0.1343,27,151,178,Hari Kerja,,15.0,Siang
7610,2011-11-18,Musim Gugur,0,11,0,5,1,1,0.34,0.3333,0.29,0.1343,19,190,209,Hari Kerja,,16.0,Siang
7611,2011-11-18,Musim Gugur,0,11,0,5,1,1,0.32,0.3333,0.31,0.1343,17,361,378,Hari Kerja,,17.0,Siang
7612,2011-11-18,Musim Gugur,0,11,0,5,1,1,0.3,0.303,0.36,0.1642,16,312,328,Hari Kerja,,18.0,Sore
7613,2011-11-18,Musim Gugur,0,11,0,5,1,1,0.28,0.2727,0.41,0.1642,7,183,190,Hari Kerja,,19.0,Sore
7614,2011-11-18,Musim Gugur,0,11,0,5,1,1,0.28,0.2727,0.48,0.194,8,129,137,Hari Kerja,,20.0,Sore
7615,2011-11-18,Musim Gugur,0,11,0,5,1,1,0.28,0.2727,0.48,0.1642,3,108,111,Hari Kerja,,21.0,Sore
7616,2011-11-18,Musim Gugur,0,11,0,5,1,1,0.26,0.2727,0.52,0.1045,9,88,97,Hari Kerja,,22.0,Sore
7617,2011-11-18,Musim Gugur,0,11,0,5,1,1,0.26,0.2727,0.6,0.1343,5,54,59,Hari Kerja,,23.0,Sore
7618,2011-11-19,Musim Gugur,0,11,0,6,0,1,0.26,0.2576,0.56,0.194,4,49,53,Hari Kerja,,0.0,Malam
7619,2011-11-19,Musim Gugur,0,11,0,6,0,1,0.26,0.2273,0.52,0.2985,1,34,35,Hari Kerja,,1.0,Malam
7620,2011-11-19,Musim Gugur,0,11,0,6,0,1,0.24,0.2424,0.56,0.1642,12,34,46,Hari Kerja,,2.0,Malam
7621,2011-11-19,Musim Gugur,0,11,0,6,0,1,0.26,0.2424,0.48,0.2537,4,11,15,Hari Kerja,,3.0,Malam
7622,2011-11-19,Musim Gugur,0,11,0,6,0,1,0.26,0.2273,0.48,0.3284,4,4,8,Hari Kerja,,4.0,Malam
7623,2011-11-19,Musim Gugur,0,11,0,6,0,1,0.24,0.2273,0.56,0.2537,0,2,2,Hari Kerja,,5.0,Malam
7624,2011-11-19,Musim Gugur,0,11,0,6,0,1,0.24,0.2121,0.6,0.3284,2,10,12,Hari Kerja,,6.0,Pagi
7625,2011-11-19,Musim Gugur,0,11,0,6,0,1,0.24,0.2273,0.6,0.2537,3,38,41,Hari Kerja,,7.0,Pagi
7626,2011-11-19,Musim Gugur,0,11,0,6,0,1,0.26,0.2424,0.56,0.2537,12,80,92,Hari Kerja,,8.0,Pagi
7627,2011-11-19,Musim Gugur,0,11,0,6,0,1,0.28,0.2576,0.52,0.2985,12,130,142,Hari Kerja,,9.0,Pagi
7628,2011-11-19,Musim Gugur,0,11,0,6,0,1,0.32,0.303,0.45,0.2537,35,165,200,Hari Kerja,,10.0,Pagi
7629,2011-11-19,Musim Gugur,0,11,0,6,0,1,0.36,0.3788,0.4,0.0,50,183,233,Hari Kerja,,11.0,Pagi
7630,2011-11-19,Musim Gugur,0,11,0,6,0,1,0.4,0.4091,0.35,0.2836,93,218,311,Hari Kerja,,12.0,Siang
7631,2011-11-19,Musim Gugur,0,11,0,6,0,1,0.42,0.4242,0.3,0.2836,118,245,363,Hari Kerja,,13.0,Siang
7632,2011-11-19,Musim Gugur,0,11,0,6,0,1,0.42,0.4242,0.32,0.2985,121,228,349,Hari Kerja,,14.0,Siang
7633,2011-11-19,Musim Gugur,0,11,0,6,0,1,0.42,0.4242,0.41,0.194,120,262,382,Hari Kerja,,15.0,Siang
7634,2011-11-19,Musim Gugur,0,11,0,6,0,1,0.42,0.4242,0.38,0.2985,99,188,287,Hari Kerja,,16.0,Siang
7635,2011-11-19,Musim Gugur,0,11,0,6,0,1,0.4,0.4091,0.4,0.194,61,171,232,Hari Kerja,,17.0,Siang
7636,2011-11-19,Musim Gugur,0,11,0,6,0,1,0.38,0.3939,0.46,0.1343,36,172,208,Hari Kerja,,18.0,Sore
7637,2011-11-19,Musim Gugur,0,11,0,6,0,2,0.34,0.3333,0.71,0.1343,33,149,182,Hari Kerja,,19.0,Sore
7638,2011-11-19,Musim Gugur,0,11,0,6,0,2,0.36,0.3636,0.57,0.1045,48,115,163,Hari Kerja,,20.0,Sore
7639,2011-11-19,Musim Gugur,0,11,0,6,0,2,0.36,0.3485,0.62,0.194,29,79,108,Hari Kerja,,21.0,Sore
7640,2011-11-19,Musim Gugur,0,11,0,6,0,2,0.38,0.3939,0.62,0.1642,26,80,106,Hari Kerja,,22.0,Sore
7641,2011-11-19,Musim Gugur,0,11,0,6,0,1,0.38,0.3939,0.62,0.2239,20,73,93,Hari Kerja,,23.0,Sore
7642,2011-11-20,Musim Gugur,0,11,0,0,0,1,0.38,0.3939,0.66,0.1642,14,79,93,Hari Kerja,,0.0,Malam
7643,2011-11-20,Musim Gugur,0,11,0,0,0,1,0.4,0.4091,0.62,0.2537,11,73,84,Hari Kerja,,1.0,Malam
7644,2011-11-20,Musim Gugur,0,11,0,0,0,1,0.4,0.4091,0.62,0.2836,12,44,56,Hari Kerja,,2.0,Malam
7645,2011-11-20,Musim Gugur,0,11,0,0,0,2,0.4,0.4091,0.66,0.2836,6,31,37,Hari Kerja,,3.0,Malam
7646,2011-11-20,Musim Gugur,0,11,0,0,0,2,0.4,0.4091,0.71,0.2836,2,10,12,Hari Kerja,,4.0,Malam
7647,2011-11-20,Musim Gugur,0,11,0,0,0,2,0.42,0.4242,0.67,0.2836,0,4,4,Hari Kerja,,5.0,Malam
7648,2011-11-20,Musim Gugur,0,11,0,0,0,2,0.42,0.4242,0.67,0.2537,3,6,9,Hari Kerja,,6.0,Pagi
7649,2011-11-20,Musim Gugur,0,11,0,0,0,1,0.42,0.4242,0.67,0.2239,4,19,23,Hari Kerja,,7.0,Pagi
7650,2011-11-20,Musim Gugur,0,11,0,0,0,2,0.42,0.4242,0.71,0.2836,13,52,65,Hari Kerja,,8.0,Pagi
7651,2011-11-20,Musim Gugur,0,11,0,0,0,1,0.44,0.4394,0.72,0.1642,29,109,138,Hari Kerja,,9.0,Pagi
7652,2011-11-20,Musim Gugur,0,11,0,0,0,2,0.44,0.4394,0.72,0.1045,46,183,229,Hari Kerja,,10.0,Pagi
7653,2011-11-20,Musim Gugur,0,11,0,0,0,2,0.5,0.4848,0.63,0.1045,74,212,286,Hari Kerja,,11.0,Pagi
7654,2011-11-20,Musim Gugur,0,11,0,0,0,2,0.5,0.4848,0.63,0.1343,70,234,304,Hari Kerja,,12.0,Siang
7655,2011-11-20,Musim Gugur,0,11,0,0,0,2,0.54,0.5152,0.6,0.194,84,285,369,Hari Kerja,,13.0,Siang
7656,2011-11-20,Musim Gugur,0,11,0,0,0,1,0.52,0.5,0.63,0.2537,113,250,363,Hari Kerja,,14.0,Siang
7657,2011-11-20,Musim Gugur,0,11,0,0,0,2,0.52,0.5,0.68,0.194,109,242,351,Hari Kerja,,15.0,Siang
7658,2011-11-20,Musim Gugur,0,11,0,0,0,2,0.52,0.5,0.63,0.1343,81,225,306,Hari Kerja,,16.0,Siang
7659,2011-11-20,Musim Gugur,0,11,0,0,0,2,0.52,0.5,0.63,0.194,35,168,203,Hari Kerja,,17.0,Siang
7660,2011-11-20,Musim Gugur,0,11,0,0,0,2,0.54,0.5152,0.64,0.194,22,123,145,Hari Kerja,,18.0,Sore
7661,2011-11-20,Musim Gugur,0,11,0,0,0,2,0.5,0.4848,0.72,0.1045,17,140,157,Hari Kerja,,19.0,Sore
7662,2011-11-20,Musim Gugur,0,11,0,0,0,2,0.52,0.5,0.68,0.1045,23,90,113,Hari Kerja,,20.0,Sore
7663,2011-11-20,Musim Gugur,0,11,0,0,0,2,0.48,0.4697,0.77,0.0896,11,94,105,Hari Kerja,,21.0,Sore
7664,2011-11-20,Musim Gugur,0,11,0,0,0,3,0.46,0.4545,0.88,0.0896,5,35,40,Hari Kerja,,22.0,Sore
7665,2011-11-20,Musim Gugur,0,11,0,0,0,3,0.46,0.4545,0.88,0.0896,3,25,28,Hari Kerja,,23.0,Sore
7666,2011-11-21,Musim Gugur,0,11,0,1,1,2,0.46,0.4545,0.94,0.0,4,13,17,Hari Kerja,,0.0,Malam
7667,2011-11-21,Musim Gugur,0,11,0,1,1,3,0.46,0.4545,0.94,0.194,4,8,12,Hari Kerja,,1.0,Malam
7668,2011-11-21,Musim Gugur,0,11,0,1,1,3,0.44,0.4394,1.0,0.194,1,2,3,Hari Kerja,,2.0,Malam
7669,2011-11-21,Musim Gugur,0,11,0,1,1,3,0.44,0.4394,1.0,0.1343,0,4,4,Hari Kerja,,3.0,Malam
7670,2011-11-21,Musim Gugur,0,11,0,1,1,3,0.44,0.4394,1.0,0.1343,0,5,5,Hari Kerja,,4.0,Malam
7671,2011-11-21,Musim Gugur,0,11,0,1,1,2,0.44,0.4394,1.0,0.0,0,20,20,Hari Kerja,,5.0,Malam
7672,2011-11-21,Musim Gugur,0,11,0,1,1,2,0.42,0.4242,1.0,0.0,0,76,76,Hari Kerja,,6.0,Pagi
7673,2011-11-21,Musim Gugur,0,11,0,1,1,2,0.46,0.4545,0.94,0.1642,17,229,246,Hari Kerja,,7.0,Pagi
7674,2011-11-21,Musim Gugur,0,11,0,1,1,2,0.46,0.4545,0.94,0.0,13,378,391,Hari Kerja,,8.0,Pagi
7675,2011-11-21,Musim Gugur,0,11,0,1,1,2,0.48,0.4697,0.94,0.1045,15,222,237,Hari Kerja,,9.0,Pagi
7676,2011-11-21,Musim Gugur,0,11,0,1,1,2,0.52,0.5,0.83,0.0,25,110,135,Hari Kerja,,10.0,Pagi
7677,2011-11-21,Musim Gugur,0,11,0,1,1,2,0.52,0.5,0.83,0.1045,16,112,128,Hari Kerja,,11.0,Pagi
7678,2011-11-21,Musim Gugur,0,11,0,1,1,2,0.5,0.4848,0.77,0.1343,24,138,162,Hari Kerja,,12.0,Siang
7679,2011-11-21,Musim Gugur,0,11,0,1,1,2,0.5,0.4848,0.77,0.1343,13,121,134,Hari Kerja,,13.0,Siang
7680,2011-11-21,Musim Gugur,0,11,0,1,1,2,0.48,0.4697,0.82,0.194,14,121,135,Hari Kerja,,14.0,Siang
7681,2011-11-21,Musim Gugur,0,11,0,1,1,3,0.44,0.4394,0.94,0.2239,15,93,108,Hari Kerja,,15.0,Siang
7682,2011-11-21,Musim Gugur,0,11,0,1,1,3,0.44,0.4394,0.94,0.2239,13,95,108,Hari Kerja,,16.0,Siang
7683,2011-11-21,Musim Gugur,0,11,0,1,1,3,0.42,0.4242,0.94,0.2985,10,200,210,Hari Kerja,,17.0,Siang
7684,2011-11-21,Musim Gugur,0,11,0,1,1,3,0.42,0.4242,0.88,0.194,8,184,192,Hari Kerja,,18.0,Sore
7685,2011-11-21,Musim Gugur,0,11,0,1,1,3,0.4,0.4091,0.94,0.194,2,135,137,Hari Kerja,,19.0,Sore
7686,2011-11-21,Musim Gugur,0,11,0,1,1,3,0.4,0.4091,0.87,0.2239,5,75,80,Hari Kerja,,20.0,Sore
7687,2011-11-21,Musim Gugur,0,11,0,1,1,3,0.4,0.4091,0.87,0.1642,11,103,114,Hari Kerja,,21.0,Sore
7688,2011-11-21,Musim Gugur,0,11,0,1,1,3,0.4,0.4091,0.87,0.1343,6,72,78,Hari Kerja,,22.0,Sore
7689,2011-11-21,Musim Gugur,0,11,0,1,1,3,0.4,0.4091,0.87,0.1642,4,29,33,Hari Kerja,,23.0,Sore
7690,2011-11-22,Musim Gugur,0,11,0,2,1,3,0.38,0.3939,0.94,0.1045,0,14,14,Hari Kerja,,0.0,Malam
7691,2011-11-22,Musim Gugur,0,11,0,2,1,3,0.4,0.4091,0.94,0.1343,1,5,6,Hari Kerja,,1.0,Malam
7692,2011-11-22,Musim Gugur,0,11,0,2,1,3,0.38,0.3939,1.0,0.1045,2,4,6,Hari Kerja,,2.0,Malam
7693,2011-11-22,Musim Gugur,0,11,0,2,1,3,0.38,0.3939,1.0,0.1045,1,2,3,Hari Kerja,,3.0,Malam
7694,2011-11-22,Musim Gugur,0,11,0,2,1,3,0.38,0.3939,0.94,0.1642,0,7,7,Hari Kerja,,4.0,Malam
7695,2011-11-22,Musim Gugur,0,11,0,2,1,3,0.38,0.3939,0.94,0.1642,1,17,18,Hari Kerja,,5.0,Malam
7696,2011-11-22,Musim Gugur,0,11,0,2,1,2,0.38,0.3939,0.94,0.1045,1,63,64,Hari Kerja,,6.0,Pagi
7697,2011-11-22,Musim Gugur,0,11,0,2,1,3,0.38,0.3939,0.94,0.2239,2,119,121,Hari Kerja,,7.0,Pagi
7698,2011-11-22,Musim Gugur,0,11,0,2,1,3,0.38,0.3939,0.94,0.2239,5,185,190,Hari Kerja,,8.0,Pagi
7699,2011-11-22,Musim Gugur,0,11,0,2,1,3,0.4,0.4091,0.94,0.0,2,147,149,Hari Kerja,,9.0,Pagi
7700,2011-11-22,Musim Gugur,0,11,0,2,1,3,0.4,0.4091,0.94,0.0,6,46,52,Hari Kerja,,10.0,Pagi
7701,2011-11-22,Musim Gugur,0,11,0,2,1,3,0.4,0.4091,0.94,0.1343,4,28,32,Hari Kerja,,11.0,Pagi
7702,2011-11-22,Musim Gugur,0,11,0,2,1,3,0.4,0.4091,1.0,0.0896,3,18,21,Hari Kerja,,12.0,Siang
7703,2011-11-22,Musim Gugur,0,11,0,2,1,3,0.42,0.4242,1.0,0.0896,4,22,26,Hari Kerja,,13.0,Siang
7704,2011-11-22,Musim Gugur,0,11,0,2,1,3,0.42,0.4242,1.0,0.0896,4,31,35,Hari Kerja,,14.0,Siang
7705,2011-11-22,Musim Gugur,0,11,0,2,1,3,0.44,0.4394,0.94,0.0,2,32,34,Hari Kerja,,15.0,Siang
7706,2011-11-22,Musim Gugur,0,11,0,2,1,3,0.44,0.4394,0.94,0.0,3,59,62,Hari Kerja,,16.0,Siang
7707,2011-11-22,Musim Gugur,0,11,0,2,1,3,0.44,0.4394,1.0,0.0896,4,161,165,Hari Kerja,,17.0,Siang
7708,2011-11-22,Musim Gugur,0,11,0,2,1,3,0.44,0.4394,1.0,0.0,0,148,148,Hari Kerja,,18.0,Sore
7709,2011-11-22,Musim Gugur,0,11,0,2,1,3,0.46,0.4545,0.94,0.1045,5,106,111,Hari Kerja,,19.0,Sore
7710,2011-11-22,Musim Gugur,0,11,0,2,1,2,0.46,0.4545,1.0,0.2239,6,121,127,Hari Kerja,,20.0,Sore
7711,2011-11-22,Musim Gugur,0,11,0,2,1,2,0.46,0.4545,1.0,0.2537,4,86,90,Hari Kerja,,21.0,Sore
7712,2011-11-22,Musim Gugur,0,11,0,2,1,2,0.5,0.4848,0.94,0.194,6,81,87,Hari Kerja,,22.0,Sore
7713,2011-11-22,Musim Gugur,0,11,0,2,1,2,0.48,0.4697,0.94,0.2537,3,36,39,Hari Kerja,,23.0,Sore
7714,2011-11-23,Musim Gugur,0,11,0,3,1,2,0.48,0.4697,0.94,0.2537,2,14,16,Hari Kerja,,0.0,Malam
7715,2011-11-23,Musim Gugur,0,11,0,3,1,2,0.48,0.4697,0.94,0.2985,0,8,8,Hari Kerja,,1.0,Malam
7716,2011-11-23,Musim Gugur,0,11,0,3,1,3,0.5,0.4848,0.94,0.3582,1,5,6,Hari Kerja,,2.0,Malam
7717,2011-11-23,Musim Gugur,0,11,0,3,1,3,0.5,0.4848,0.94,0.3582,1,2,3,Hari Kerja,,3.0,Malam
7718,2011-11-23,Musim Gugur,0,11,0,3,1,3,0.52,0.5,0.88,0.3582,0,5,5,Hari Kerja,,4.0,Malam
7719,2011-11-23,Musim Gugur,0,11,0,3,1,2,0.46,0.4545,0.94,0.194,1,16,17,Hari Kerja,,5.0,Malam
7720,2011-11-23,Musim Gugur,0,11,0,3,1,2,0.44,0.4394,1.0,0.0,1,68,69,Hari Kerja,,6.0,Pagi
7721,2011-11-23,Musim Gugur,0,11,0,3,1,2,0.46,0.4545,1.0,0.0896,2,154,156,Hari Kerja,,7.0,Pagi
7722,2011-11-23,Musim Gugur,0,11,0,3,1,2,0.48,0.4697,0.94,0.1045,7,316,323,Hari Kerja,,8.0,Pagi
7723,2011-11-23,Musim Gugur,0,11,0,3,1,2,0.52,0.5,0.94,0.194,3,164,167,Hari Kerja,,9.0,Pagi
7724,2011-11-23,Musim Gugur,0,11,0,3,1,2,0.52,0.5,0.94,0.194,6,70,76,Hari Kerja,,10.0,Pagi
7725,2011-11-23,Musim Gugur,0,11,0,3,1,2,0.5,0.4848,0.72,0.4179,9,107,116,Hari Kerja,,11.0,Pagi
7726,2011-11-23,Musim Gugur,0,11,0,3,1,1,0.48,0.4697,0.55,0.4179,9,151,160,Hari Kerja,,12.0,Siang
7727,2011-11-23,Musim Gugur,0,11,0,3,1,2,0.44,0.4394,0.54,0.4925,12,162,174,Hari Kerja,,13.0,Siang
7728,2011-11-23,Musim Gugur,0,11,0,3,1,1,0.42,0.4242,0.54,0.4627,13,200,213,Hari Kerja,,14.0,Siang
7729,2011-11-23,Musim Gugur,0,11,0,3,1,2,0.42,0.4242,0.54,0.4478,13,194,207,Hari Kerja,,15.0,Siang
7730,2011-11-23,Musim Gugur,0,11,0,3,1,2,0.4,0.4091,0.62,0.4627,4,169,173,Hari Kerja,,16.0,Siang
7731,2011-11-23,Musim Gugur,0,11,0,3,1,3,0.38,0.3939,0.71,0.3881,7,156,163,Hari Kerja,,17.0,Siang
7732,2011-11-23,Musim Gugur,0,11,0,3,1,2,0.4,0.4091,0.58,0.5224,7,138,145,Hari Kerja,,18.0,Sore
7733,2011-11-23,Musim Gugur,0,11,0,3,1,1,0.38,0.3939,0.58,0.3881,6,116,122,Hari Kerja,,19.0,Sore
7734,2011-11-23,Musim Gugur,0,11,0,3,1,1,0.36,0.3333,0.62,0.3881,1,67,68,Hari Kerja,,20.0,Sore
7735,2011-11-23,Musim Gugur,0,11,0,3,1,1,0.36,0.3182,0.57,0.4627,0,66,66,Hari Kerja,,21.0,Sore
7736,2011-11-23,Musim Gugur,0,11,0,3,1,1,0.34,0.303,0.61,0.4478,3,59,62,Hari Kerja,,22.0,Sore
7737,2011-11-23,Musim Gugur,0,11,0,3,1,1,0.34,0.303,0.61,0.3582,4,47,51,Hari Kerja,,23.0,Sore
7738,2011-11-24,Musim Gugur,0,11,1,4,0,1,0.32,0.303,0.57,0.2239,1,22,23,Hari Libur,,0.0,Malam
7739,2011-11-24,Musim Gugur,0,11,1,4,0,1,0.32,0.2879,0.57,0.4179,1,23,24,Hari Libur,,1.0,Malam
7740,2011-11-24,Musim Gugur,0,11,1,4,0,1,0.3,0.2879,0.61,0.2836,3,19,22,Hari Libur,,2.0,Malam
7741,2011-11-24,Musim Gugur,0,11,1,4,0,1,0.28,0.2879,0.65,0.1343,1,4,5,Hari Libur,,3.0,Malam
7742,2011-11-24,Musim Gugur,0,11,1,4,0,1,0.3,0.3182,0.61,0.0896,1,1,2,Hari Libur,,4.0,Malam
7743,2011-11-24,Musim Gugur,0,11,1,4,0,1,0.3,0.3182,0.61,0.1045,1,10,11,Hari Libur,,5.0,Malam
7744,2011-11-24,Musim Gugur,0,11,1,4,0,1,0.3,0.3182,0.61,0.0896,1,5,6,Hari Libur,,6.0,Pagi
7745,2011-11-24,Musim Gugur,0,11,1,4,0,1,0.26,0.2727,0.75,0.1045,9,31,40,Hari Libur,,7.0,Pagi
7746,2011-11-24,Musim Gugur,0,11,1,4,0,1,0.3,0.3182,0.65,0.0896,4,42,46,Hari Libur,,8.0,Pagi
7747,2011-11-24,Musim Gugur,0,11,1,4,0,1,0.34,0.3485,0.61,0.0,13,68,81,Hari Libur,,9.0,Pagi
7748,2011-11-24,Musim Gugur,0,11,1,4,0,1,0.36,0.3788,0.57,0.0,34,64,98,Hari Libur,,10.0,Pagi
7749,2011-11-24,Musim Gugur,0,11,1,4,0,1,0.42,0.4242,0.41,0.2985,52,90,142,Hari Libur,,11.0,Pagi
7750,2011-11-24,Musim Gugur,0,11,1,4,0,1,0.46,0.4545,0.36,0.2239,62,88,150,Hari Libur,,12.0,Siang
7751,2011-11-24,Musim Gugur,0,11,1,4,0,1,0.48,0.4697,0.33,0.2239,84,91,175,Hari Libur,,13.0,Siang
7752,2011-11-24,Musim Gugur,0,11,1,4,0,1,0.5,0.4848,0.31,0.2985,74,94,168,Hari Libur,,14.0,Siang
7753,2011-11-24,Musim Gugur,0,11,1,4,0,1,0.5,0.4848,0.31,0.2537,78,71,149,Hari Libur,,15.0,Siang
7754,2011-11-24,Musim Gugur,0,11,1,4,0,1,0.5,0.4848,0.34,0.2836,48,66,114,Hari Libur,,16.0,Siang
7755,2011-11-24,Musim Gugur,0,11,1,4,0,1,0.48,0.4697,0.33,0.1045,34,40,74,Hari Libur,,17.0,Siang
7756,2011-11-24,Musim Gugur,0,11,1,4,0,1,0.42,0.4242,0.5,0.0896,13,24,37,Hari Libur,,18.0,Sore
7757,2011-11-24,Musim Gugur,0,11,1,4,0,1,0.4,0.4091,0.54,0.1045,15,13,28,Hari Libur,,19.0,Sore
7758,2011-11-24,Musim Gugur,0,11,1,4,0,1,0.36,0.3485,0.76,0.1642,14,17,31,Hari Libur,,20.0,Sore
7759,2011-11-24,Musim Gugur,0,11,1,4,0,1,0.36,0.3485,0.71,0.1642,7,19,26,Hari Libur,,21.0,Sore
7760,2011-11-24,Musim Gugur,0,11,1,4,0,1,0.36,0.3485,0.71,0.1642,8,14,22,Hari Libur,,22.0,Sore
7761,2011-11-24,Musim Gugur,0,11,1,4,0,1,0.34,0.3485,0.76,0.1045,2,19,21,Hari Libur,,23.0,Sore
7762,2011-11-25,Musim Gugur,0,11,0,5,1,1,0.34,0.3333,0.76,0.1642,7,22,29,Hari Kerja,,0.0,Malam
7763,2011-11-25,Musim Gugur,0,11,0,5,1,1,0.34,0.3636,0.76,0.0,2,12,14,Hari Kerja,,1.0,Malam
